index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
6359,LAS,LHR,19:35:00,1,18:00:00,13:35:00,2,AF9926,AF,Air France,2023,3058,7377
6360,LAS,LHR,19:35:00,5,18:00:00,13:35:00,6,AF9926,AF,Air France,2023,3109,8388
6361,LAS,LHR,19:35:00,2,18:00:00,13:35:00,3,AF9926,AF,Air France,2023,,7377
6362,LAS,LHR,19:35:00,4,18:00:00,13:35:00,5,AF9926,AF,Air France,2077,3109,7377
6363,LAS,LHR,19:35:00,4,18:00:00,13:35:00,5,KL4807,KL,KLM,2087,,
6364,LAS,LHR,19:35:00,5,18:00:00,13:35:00,6,KL4807,KL,KLM,2087,,
6365,LAS,LHR,21:30:00,6,18:00:00,15:30:00,0,AY5434,AY,Finnair,2478,3240,7457
6366,LAS,LHR,21:30:00,6,18:00:00,15:30:00,0,AA6987,AA,American Airlines,2495,,
6367,LAS,AMS,16:05:00,6,19:00:00,11:05:00,0,DL9670,DL,Delta Airlines,1988,,
6368,LAS,AMS,16:05:00,2,19:00:00,11:05:00,3,DL9356,DL,Delta Airlines,1988,,
6369,LAS,AMS,16:05:00,1,19:00:00,11:05:00,2,DL9670,DL,Delta Airlines,1988,,
6370,LAS,AMS,16:05:00,5,19:00:00,11:05:00,6,DL9670,DL,Delta Airlines,2042,,
6371,LAS,AMS,16:05:00,4,19:00:00,11:05:00,5,DL9196,DL,Delta Airlines,2042,,
6372,LAS,AMS,16:05:00,3,19:00:00,11:05:00,4,DL9670,DL,Delta Airlines,2042,,
6373,LAS,AMS,16:05:00,2,19:00:00,11:05:00,3,KL636,KL,KLM,2048,,
6374,LAS,AMS,16:05:00,1,19:00:00,11:05:00,2,KL636,KL,KLM,2048,,7520
6375,LAS,AMS,16:05:00,6,19:00:00,11:05:00,0,KL636,KL,KLM,2048,,7520
6376,LAS,AMS,16:05:00,3,19:00:00,11:05:00,4,KL636,KL,KLM,2103,,7520
6377,LAS,AMS,16:05:00,5,19:00:00,11:05:00,6,KL636,KL,KLM,2103,,7520
6378,LAS,AMS,16:05:00,4,19:00:00,11:05:00,5,KL636,KL,KLM,2103,,7520
6379,LAS,DFW,9:45:00,4,4:48:00,14:33:00,4,NK361,NK,Spirit Airlines,92,,
6380,LAS,DFW,8:10:00,4,4:48:00,12:58:00,4,NK2700,NK,Spirit Airlines,92,,
6381,LAS,DFW,23:30:00,4,4:52:00,4:22:00,5,NK208,NK,Spirit Airlines,92,,
6382,LAS,DFW,19:14:00,4,4:45:00,23:59:00,4,F92136,F9,Frontier Airlines,93,,
6383,LAS,DFW,5:35:00,3,4:49:00,10:24:00,3,F92132,F9,Frontier Airlines,93,,
6384,LAS,DFW,11:08:00,4,4:56:00,16:04:00,4,F92134,F9,Frontier Airlines,93,,
6385,LAS,DFW,14:46:00,4,5:04:00,19:50:00,4,F92132,F9,Frontier Airlines,93,,
6386,LAS,DFW,19:14:00,5,4:45:00,23:59:00,5,F92136,F9,Frontier Airlines,104,,
6387,LAS,DFW,11:08:00,5,4:56:00,16:04:00,5,F92134,F9,Frontier Airlines,104,,
6388,LAS,DFW,15:04:00,5,4:56:00,20:00:00,5,F92132,F9,Frontier Airlines,104,,
6389,LAS,DFW,8:54:00,2,4:41:00,13:35:00,2,NK269,NK,Spirit Airlines,126,,
6390,LAS,DFW,8:10:00,2,4:48:00,12:58:00,2,NK2700,NK,Spirit Airlines,126,,
6391,LAS,DFW,8:10:00,1,4:48:00,12:58:00,1,NK2700,NK,Spirit Airlines,126,,
6392,LAS,DFW,8:10:00,0,4:48:00,12:58:00,0,NK2700,NK,Spirit Airlines,126,,
6393,LAS,DFW,9:45:00,3,4:48:00,14:33:00,3,NK361,NK,Spirit Airlines,126,,
6394,LAS,DFW,8:10:00,5,4:48:00,12:58:00,5,NK2700,NK,Spirit Airlines,126,,
6395,LAS,DFW,8:10:00,3,4:48:00,12:58:00,3,NK2700,NK,Spirit Airlines,126,,
6396,LAS,DFW,18:50:00,4,4:50:00,23:40:00,4,NK2955,NK,Spirit Airlines,126,,
6397,LAS,DFW,18:50:00,2,4:50:00,23:40:00,2,NK2955,NK,Spirit Airlines,126,,
6398,LAS,DFW,23:30:00,5,4:52:00,4:22:00,6,NK208,NK,Spirit Airlines,126,,
6399,LAS,DFW,23:30:00,1,4:52:00,4:22:00,2,NK208,NK,Spirit Airlines,126,,
6400,LAS,DFW,23:30:00,2,4:52:00,4:22:00,3,NK208,NK,Spirit Airlines,126,,
6401,LAS,DFW,5:40:00,1,4:49:00,10:29:00,1,F92132,F9,Frontier Airlines,126,,
6402,LAS,DFW,10:56:00,2,4:53:00,15:49:00,2,F92134,F9,Frontier Airlines,126,,
6403,LAS,DFW,10:52:00,0,4:53:00,15:45:00,0,F92134,F9,Frontier Airlines,126,,
6404,LAS,FRA,14:10:00,3,20:20:00,10:30:00,4,DE2063,DE,Condor,500,1221,
6405,LAS,FRA,14:10:00,1,20:20:00,10:30:00,2,DE2063,DE,Condor,532,811,2580
6406,LAS,FRA,16:00:00,6,20:20:00,12:20:00,0,DE2063,DE,Condor,532,1063,3348
6407,LAS,FRA,22:40:00,6,20:10:00,18:50:00,0,LH4353,LH,Lufthansa,2043,2468,6797
6408,LAS,FRA,17:10:00,4,20:10:00,13:20:00,5,LH4353,LH,Lufthansa,2043,,6897
6409,LAS,FRA,19:30:00,1,20:10:00,15:40:00,2,LH4353,LH,Lufthansa,2215,2617,7528
6410,LAS,FRA,17:10:00,0,20:10:00,13:20:00,1,LH4353,LH,Lufthansa,2215,2634,7521
6411,LAS,DEN,8:30:00,5,3:00:00,11:30:00,5,NK906,NK,Spirit Airlines,35,,
6412,LAS,DEN,22:30:00,4,3:00:00,1:30:00,5,F9778,F9,Frontier Airlines,35,,
6413,LAS,DEN,9:30:00,5,3:01:00,12:31:00,5,F9774,F9,Frontier Airlines,35,,
6414,LAS,DEN,8:35:00,4,3:02:00,11:37:00,4,F9774,F9,Frontier Airlines,35,,
6415,LAS,DEN,6:00:00,5,3:02:00,9:02:00,5,F9776,F9,Frontier Airlines,35,,
6416,LAS,DEN,6:00:00,4,3:02:00,9:02:00,4,F9776,F9,Frontier Airlines,35,,
6417,LAS,DEN,20:43:00,5,3:08:00,23:51:00,5,F9780,F9,Frontier Airlines,35,,
6418,LAS,DEN,19:47:00,4,3:09:00,22:56:00,4,F9768,F9,Frontier Airlines,35,,
6419,LAS,DEN,11:43:00,5,3:09:00,14:52:00,5,F9770,F9,Frontier Airlines,35,,
6420,LAS,DEN,13:43:00,5,3:12:00,16:55:00,5,F9772,F9,Frontier Airlines,35,,
6421,LAS,DEN,8:30:00,1,3:00:00,11:30:00,1,NK906,NK,Spirit Airlines,48,,
6422,LAS,DEN,8:30:00,3,3:00:00,11:30:00,3,NK906,NK,Spirit Airlines,48,,
6423,LAS,DEN,9:08:00,1,3:01:00,12:09:00,1,F9770,F9,Frontier Airlines,49,,
6424,LAS,DEN,6:00:00,2,3:02:00,9:02:00,2,F9776,F9,Frontier Airlines,49,,
6425,LAS,DEN,6:05:00,3,3:02:00,9:07:00,3,F9776,F9,Frontier Airlines,49,,
6426,LAS,DEN,8:00:00,2,3:02:00,11:02:00,2,F9774,F9,Frontier Airlines,49,,
6427,LAS,DEN,6:00:00,1,3:02:00,9:02:00,1,F9776,F9,Frontier Airlines,49,,
6428,LAS,DEN,21:25:00,3,3:04:00,0:29:00,4,F9778,F9,Frontier Airlines,49,,
6429,LAS,DEN,21:53:00,1,3:04:00,0:57:00,2,F9778,F9,Frontier Airlines,49,,
6430,LAS,DEN,12:00:00,4,3:17:00,15:17:00,4,F9780,F9,Frontier Airlines,49,,
6431,LAS,DEN,8:30:00,2,3:00:00,11:30:00,2,NK906,NK,Spirit Airlines,69,,
6432,LAS,DEN,8:30:00,4,3:00:00,11:30:00,4,NK906,NK,Spirit Airlines,69,,
6433,LAS,DEN,17:45:00,4,3:02:00,20:47:00,4,NK1285,NK,Spirit Airlines,69,,
6434,LAS,DEN,15:40:00,5,3:02:00,18:42:00,5,NK1285,NK,Spirit Airlines,69,,
6435,LAS,DEN,8:30:00,3,3:02:00,11:32:00,3,F9770,F9,Frontier Airlines,81,,
6436,LAS,JFK,14:47:00,5,8:12:00,22:59:00,5,DL1012,DL,Delta Airlines,260,418,858
6437,LAS,JFK,23:59:00,4,7:51:00,7:50:00,5,B62348,B6,Jetblue Airways,260,,
6438,LAS,JFK,20:59:00,4,8:01:00,5:00:00,5,B6948,B6,Jetblue Airways,260,,
6439,LAS,JFK,22:10:00,4,8:00:00,6:10:00,5,DL311,DL,Delta Airlines,260,418,
6440,LAS,JFK,14:47:00,4,8:12:00,22:59:00,4,DL1012,DL,Delta Airlines,260,418,
6441,LAS,JFK,22:10:00,2,8:00:00,6:10:00,3,DL311,DL,Delta Airlines,265,,
6442,LAS,JFK,22:10:00,1,8:00:00,6:10:00,2,DL311,DL,Delta Airlines,265,421,1375
6443,LAS,JFK,22:10:00,0,8:00:00,6:10:00,1,DL311,DL,Delta Airlines,265,423,
6444,LAS,JFK,14:47:00,0,8:12:00,22:59:00,0,DL1012,DL,Delta Airlines,265,423,
6445,LAS,JFK,14:47:00,1,8:12:00,22:59:00,1,DL1012,DL,Delta Airlines,265,,
6446,LAS,JFK,12:15:00,0,8:18:00,20:33:00,0,DL1104,DL,Delta Airlines,265,423,
6447,LAS,JFK,23:59:00,0,7:51:00,7:50:00,1,B62348,B6,Jetblue Airways,266,,
6448,LAS,JFK,20:59:00,0,8:01:00,5:00:00,1,B6948,B6,Jetblue Airways,266,,
6449,LAS,JFK,20:59:00,1,8:01:00,5:00:00,2,B6948,B6,Jetblue Airways,266,,
6450,LAS,JFK,22:56:00,0,8:04:00,7:00:00,1,B64208,B6,Jetblue Airways,266,,
6451,LAS,JFK,22:56:00,2,8:04:00,7:00:00,3,B64208,B6,Jetblue Airways,266,,
6452,LAS,JFK,22:25:00,1,8:04:00,6:29:00,2,B64208,B6,Jetblue Airways,266,,
6453,LAS,JFK,22:56:00,2,8:04:00,7:00:00,3,AA335,AA,American Airlines,267,,
6454,LAS,JFK,22:56:00,0,8:04:00,7:00:00,1,AA335,AA,American Airlines,267,,
6455,LAS,JFK,22:25:00,1,8:04:00,6:29:00,2,AA335,AA,American Airlines,267,,
6456,LAS,JFK,23:59:00,2,7:51:00,7:50:00,3,B62348,B6,Jetblue Airways,271,,
6457,LAS,JFK,23:59:00,1,7:51:00,7:50:00,2,B62348,B6,Jetblue Airways,271,,
6458,LAS,JFK,20:59:00,2,8:01:00,5:00:00,3,B6948,B6,Jetblue Airways,271,,
6459,LAS,JFK,21:00:00,5,8:01:00,5:01:00,6,B6948,B6,Jetblue Airways,294,,1784
6460,LAS,JFK,22:56:00,4,8:04:00,7:00:00,5,B64208,B6,Jetblue Airways,305,,
6461,LAS,SFO,6:10:00,4,1:40:00,7:50:00,4,F92079,F9,Frontier Airlines,44,,
6462,LAS,SFO,6:10:00,3,1:40:00,7:50:00,3,F92079,F9,Frontier Airlines,47,,
6463,LAS,SFO,19:44:00,5,1:42:00,21:26:00,5,F92081,F9,Frontier Airlines,52,,
6464,LAS,SFO,6:10:00,5,1:40:00,7:50:00,5,F92079,F9,Frontier Airlines,69,,
6465,LAS,SFO,19:39:00,4,1:42:00,21:21:00,4,F92081,F9,Frontier Airlines,69,,
6466,LAS,SFO,6:10:00,2,1:40:00,7:50:00,2,F92079,F9,Frontier Airlines,86,,
6467,LAS,SFO,20:31:00,3,1:41:00,22:12:00,3,F92081,F9,Frontier Airlines,86,,
6468,LAS,SFO,19:13:00,4,1:39:00,20:52:00,4,UA2416,UA,United Airlines,97,149,
6469,LAS,SFO,6:00:00,4,1:39:00,7:39:00,4,UA1483,UA,United Airlines,97,149,
6470,LAS,SFO,6:00:00,5,1:39:00,7:39:00,5,UA1483,UA,United Airlines,97,149,
6471,LAS,SFO,8:05:00,4,1:39:00,9:44:00,4,UA2262,UA,United Airlines,97,149,
6472,LAS,SFO,8:05:00,5,1:39:00,9:44:00,5,UA2262,UA,United Airlines,97,149,
6473,LAS,SFO,9:45:00,4,1:35:00,11:20:00,4,AS238,AS,Alaska Airlines,97,,330
6474,LAS,SFO,19:50:00,4,1:35:00,21:25:00,4,AS528,AS,Alaska Airlines,97,,330
6475,LAS,SFO,6:35:00,4,1:35:00,8:10:00,4,AS155,AS,Alaska Airlines,97,,330
6476,LAS,SFO,6:35:00,5,1:35:00,8:10:00,5,AS155,AS,Alaska Airlines,97,,330
6477,LAS,SFO,6:05:00,6,1:40:00,7:45:00,6,F92079,F9,Frontier Airlines,102,,
6478,LAS,SFO,6:05:00,1,1:40:00,7:45:00,1,F92079,F9,Frontier Airlines,102,,
6479,LAS,SFO,20:30:00,1,1:41:00,22:11:00,1,F92081,F9,Frontier Airlines,102,,
6480,LAS,SFO,19:50:00,3,1:35:00,21:25:00,3,AS528,AS,Alaska Airlines,102,,341
6481,LAS,SFO,6:35:00,3,1:35:00,8:10:00,3,AS155,AS,Alaska Airlines,102,,341
6482,LAS,SFO,15:36:00,4,1:39:00,17:15:00,4,UA2047,UA,United Airlines,102,210,
6483,LAS,SFO,11:05:00,2,1:38:00,12:43:00,2,UA2076,UA,United Airlines,108,,
6484,LAS,SFO,12:05:00,1,1:38:00,13:43:00,1,UA574,UA,United Airlines,108,159,
6485,LAS,SFO,11:05:00,1,1:38:00,12:43:00,1,UA2076,UA,United Airlines,108,159,
6486,LAS,YYZ,16:20:00,1,7:15:00,23:35:00,1,F8177,F8,Flair Airlines,231,,
6487,LAS,YYZ,16:20:00,5,7:15:00,23:35:00,5,F8177,F8,Flair Airlines,249,,
6488,LAS,YYZ,17:30:00,5,7:20:00,0:50:00,6,WO745,WO,Swoop,329,,
6489,LAS,YYZ,15:45:00,4,7:20:00,23:05:00,4,WO745,WO,Swoop,373,,
6490,LAS,YYZ,15:45:00,0,7:20:00,23:05:00,0,WO745,WO,Swoop,373,,
6491,LAS,YYZ,23:50:00,5,7:10:00,7:00:00,6,AC1854,AC,Air Canada,416,,1734
6492,LAS,YYZ,12:10:00,5,7:11:00,19:21:00,5,AC1852,AC,Air Canada,416,,1734
6493,LAS,YYZ,23:50:00,6,7:10:00,7:00:00,0,AC1854,AC,Air Canada,442,,1502
6494,LAS,YYZ,12:20:00,1,7:20:00,19:40:00,1,WS1117,WS,WestJet,478,,
6495,LAS,YYZ,12:20:00,2,7:20:00,19:40:00,2,WS1117,WS,WestJet,478,791,
6496,LAS,YYZ,23:50:00,1,7:10:00,7:00:00,2,AC1854,AC,Air Canada,492,,3031
6497,LAS,YYZ,23:50:00,2,7:10:00,7:00:00,3,AC1854,AC,Air Canada,492,,2510
6498,LAS,YYZ,12:10:00,1,7:11:00,19:21:00,1,AC1852,AC,Air Canada,492,,
6499,LAS,YYZ,12:10:00,2,7:11:00,19:21:00,2,AC1852,AC,Air Canada,492,,
6500,LAS,YYZ,23:50:00,3,7:10:00,7:00:00,4,AC1854,AC,Air Canada,520,,
6501,LAS,YYZ,23:50:00,0,7:10:00,7:00:00,1,AC1854,AC,Air Canada,520,,
6502,LAS,YYZ,12:20:00,2,7:20:00,19:40:00,2,DL7163,DL,Delta Airlines,568,,
6503,LAS,YYZ,12:20:00,1,7:20:00,19:40:00,1,DL7163,DL,Delta Airlines,569,,
6504,LAS,YYZ,12:20:00,3,7:20:00,19:40:00,3,WS1117,WS,WestJet,762,1130,
6505,LAS,YYZ,12:20:00,3,7:20:00,19:40:00,3,DL7163,DL,Delta Airlines,1044,,
6506,LAS,YYZ,12:20:00,5,7:20:00,19:40:00,5,WS1117,WS,WestJet,1232,,
6507,LAS,YYZ,12:20:00,4,7:20:00,19:40:00,4,WS1117,WS,WestJet,1261,,
6508,LAS,YYZ,12:20:00,0,7:20:00,19:40:00,0,WS1117,WS,WestJet,1261,,
6509,LAS,YYZ,12:20:00,6,7:20:00,19:40:00,6,WS1117,WS,WestJet,1438,,
6510,LAS,YYZ,12:20:00,5,7:20:00,19:40:00,5,DL7163,DL,Delta Airlines,1455,,
6511,BCN,ATL,10:55:00,4,4:00:00,14:55:00,4,VS3937,VS,Virgin Atlantic,1301,,4697
6512,BCN,ATL,10:55:00,3,4:00:00,14:55:00,3,DL195,DL,Delta Airlines,1322,3809,
6513,BCN,ATL,10:55:00,4,4:00:00,14:55:00,4,VS3937,VS,Virgin Atlantic,1336,,4697
6514,BCN,ATL,10:55:00,1,4:00:00,14:55:00,1,DL195,DL,Delta Airlines,1495,,
6515,BCN,ATL,10:55:00,2,4:00:00,14:55:00,2,VS3937,VS,Virgin Atlantic,1637,2909,6036
6516,BCN,ATL,10:55:00,2,4:00:00,14:55:00,2,DL195,DL,Delta Airlines,1637,2909,
6517,BCN,ATL,10:55:00,3,4:00:00,14:55:00,3,DL195,DL,Delta Airlines,1644,3809,
6518,BCN,ATL,10:55:00,5,4:00:00,14:55:00,5,VS3937,VS,Virgin Atlantic,1644,,
6519,BCN,ATL,10:55:00,1,4:00:00,14:55:00,1,DL195,DL,Delta Airlines,1644,,
6520,BCN,ATL,10:55:00,3,4:00:00,14:55:00,3,VS3937,VS,Virgin Atlantic,1644,2970,9803
6521,BCN,ATL,10:55:00,5,4:00:00,14:55:00,5,DL195,DL,Delta Airlines,1644,,4647
6522,BCN,ATL,10:55:00,4,4:00:00,14:55:00,4,DL195,DL,Delta Airlines,1644,,4627
6523,BCN,ATL,10:55:00,1,4:00:00,14:55:00,1,VS3937,VS,Virgin Atlantic,1644,2941,5985
6524,BCN,ATL,10:55:00,6,4:00:00,14:55:00,6,DL195,DL,Delta Airlines,1644,,
6525,BCN,ATL,10:55:00,6,4:00:00,14:55:00,6,VS3937,VS,Virgin Atlantic,1970,,5811
6526,BCN,ATL,10:55:00,0,4:00:00,14:55:00,0,DL195,DL,Delta Airlines,1979,,4628
6527,BCN,ATL,10:55:00,0,4:00:00,14:55:00,0,VS3937,VS,Virgin Atlantic,1979,,4628
6528,BCN,DXB,21:00:00,2,8:55:00,5:55:00,3,EK188,EK,Emirates,615,,2951
6529,BCN,DXB,21:00:00,3,8:55:00,5:55:00,4,EK188,EK,Emirates,677,,2957
6530,BCN,DXB,21:00:00,1,8:55:00,5:55:00,2,EK188,EK,Emirates,739,,4611
6531,BCN,DXB,21:00:00,0,8:55:00,5:55:00,1,EK188,EK,Emirates,739,,4441
6532,BCN,DXB,21:00:00,5,8:55:00,5:55:00,6,EK188,EK,Emirates,767,,
6533,BCN,DXB,15:30:00,2,8:45:00,0:15:00,3,EK256,EK,Emirates,919,,2951
6534,BCN,DXB,15:30:00,3,8:45:00,0:15:00,4,EK256,EK,Emirates,919,,3306
6535,BCN,DXB,15:30:00,1,8:45:00,0:15:00,2,EK256,EK,Emirates,919,,4611
6536,BCN,DXB,15:30:00,6,8:45:00,0:15:00,0,EK256,EK,Emirates,921,,3306
6537,BCN,DXB,21:00:00,4,8:55:00,5:55:00,5,EK188,EK,Emirates,946,,3319
6538,BCN,DXB,15:30:00,4,8:45:00,0:15:00,5,EK256,EK,Emirates,947,,2932
6539,BCN,DXB,15:30:00,5,8:45:00,0:15:00,6,EK256,EK,Emirates,947,,4087
6540,BCN,DXB,21:00:00,6,8:55:00,5:55:00,0,EK188,EK,Emirates,1393,,2917
6541,BCN,DXB,15:30:00,0,8:45:00,0:15:00,1,EK256,EK,Emirates,3975,,4070
6542,BCN,LAX,14:00:00,2,4:10:00,18:10:00,2,IB2623,IB,Iberia Airways,1248,,
6543,BCN,LAX,14:00:00,2,4:10:00,18:10:00,2,VY9793,VY,Vueling Airlines,1288,,
6544,BCN,LAX,14:00:00,2,4:10:00,18:10:00,2,IB2623,IB,Iberia Airways,1492,,
6545,BCN,LAX,14:00:00,3,4:10:00,18:10:00,3,VY9793,VY,Vueling Airlines,1704,,
6546,BCN,LAX,14:00:00,0,4:10:00,18:10:00,0,VY9793,VY,Vueling Airlines,1837,,
6547,BCN,LAX,14:00:00,5,4:10:00,18:10:00,5,VY9793,VY,Vueling Airlines,1837,,
6548,BCN,LAX,14:00:00,5,4:10:00,18:10:00,5,IB2623,IB,Iberia Airways,1976,,
6549,BCN,LAX,14:00:00,3,4:10:00,18:10:00,3,IB2623,IB,Iberia Airways,1976,2256,
6550,BCN,LAX,14:00:00,0,4:10:00,18:10:00,0,IB2623,IB,Iberia Airways,1976,,
6551,BCN,LAX,14:00:00,3,4:10:00,18:10:00,3,AA8836,AA,American Airlines,2415,,
6552,BCN,LAX,14:00:00,5,4:10:00,18:10:00,5,AA8836,AA,American Airlines,2415,,
6553,BCN,LAX,14:00:00,2,4:10:00,18:10:00,2,AA8836,AA,American Airlines,2415,,
6554,BCN,LAX,14:00:00,0,4:10:00,18:10:00,0,AA8836,AA,American Airlines,2415,,
6555,BCN,ORD,11:35:00,0,3:00:00,14:35:00,0,AY4122,AY,Finnair,1337,3269,6365
6556,BCN,ORD,11:35:00,1,3:00:00,14:35:00,1,AY4122,AY,Finnair,1337,3269,6365
6557,BCN,ORD,11:35:00,4,3:00:00,14:35:00,4,AY4122,AY,Finnair,1492,3269,6365
6558,BCN,ORD,11:35:00,6,3:00:00,14:35:00,6,AA41,AA,American Airlines,2298,,
6559,BCN,ORD,11:35:00,5,3:00:00,14:35:00,5,AA41,AA,American Airlines,2300,,
6560,BCN,ORD,11:35:00,0,3:00:00,14:35:00,0,AA41,AA,American Airlines,2300,,
6561,BCN,ORD,11:35:00,2,3:00:00,14:35:00,2,AA41,AA,American Airlines,2300,,
6562,BCN,ORD,11:35:00,4,3:00:00,14:35:00,4,AA41,AA,American Airlines,2300,,
6563,BCN,ORD,11:35:00,5,3:00:00,14:35:00,5,IB4383,IB,Iberia Airways,2312,,6326
6564,BCN,ORD,11:35:00,6,3:00:00,14:35:00,6,IB4383,IB,Iberia Airways,2312,3332,
6565,BCN,ORD,11:35:00,2,3:00:00,14:35:00,2,IB4383,IB,Iberia Airways,2312,3282,
6566,BCN,ORD,11:35:00,0,3:00:00,14:35:00,0,IB4383,IB,Iberia Airways,2312,3282,
6567,BCN,ORD,11:35:00,4,3:00:00,14:35:00,4,IB4383,IB,Iberia Airways,2312,3284,
6568,BCN,ORD,11:35:00,2,3:00:00,14:35:00,2,AY4122,AY,Finnair,2329,3269,
6569,BCN,ORD,11:35:00,0,3:00:00,14:35:00,0,AY4122,AY,Finnair,2329,3269,6365
6570,BCN,ORD,11:35:00,4,3:00:00,14:35:00,4,AY4122,AY,Finnair,2329,3269,6365
6571,BCN,ORD,11:35:00,0,3:00:00,14:35:00,0,BA1552,BA,British Airways,2338,,6590
6572,BCN,ORD,11:35:00,5,3:00:00,14:35:00,5,AY4122,AY,Finnair,2342,,6364
6573,BCN,LHR,20:40:00,3,1:15:00,21:55:00,3,BA487,BA,British Airways,143,,567
6574,BCN,LHR,7:10:00,4,1:25:00,8:35:00,4,BA477,BA,British Airways,222,,753
6575,BCN,LHR,20:35:00,1,1:15:00,21:50:00,1,BA487,BA,British Airways,325,,826
6576,BCN,LHR,14:45:00,1,1:20:00,16:05:00,1,BA475,BA,British Airways,325,,789
6577,BCN,LHR,10:10:00,2,1:25:00,11:35:00,2,BA473,BA,British Airways,373,,826
6578,BCN,LHR,14:45:00,2,1:20:00,16:05:00,2,BA475,BA,British Airways,379,,692
6579,BCN,LHR,7:10:00,2,1:25:00,8:35:00,2,BA477,BA,British Airways,379,,685
6580,BCN,LHR,7:10:00,3,1:25:00,8:35:00,3,BA477,BA,British Airways,416,,735
6581,BCN,LHR,10:05:00,3,1:25:00,11:30:00,3,BA473,BA,British Airways,416,,735
6582,BCN,LHR,10:05:00,3,1:25:00,11:30:00,3,BA473,BA,British Airways,434,,735
6583,BCN,LHR,7:10:00,3,1:25:00,8:35:00,3,BA477,BA,British Airways,434,,735
6584,BCN,LHR,17:00:00,3,1:15:00,18:15:00,3,BA407,BA,British Airways,452,,
6585,BCN,LHR,7:10:00,5,1:25:00,8:35:00,5,BA477,BA,British Airways,452,,753
6586,BCN,LHR,20:40:00,2,1:15:00,21:55:00,2,BA487,BA,British Airways,490,,789
6587,BCN,LHR,14:45:00,1,1:20:00,16:05:00,1,BA475,BA,British Airways,490,,789
6588,BCN,LHR,10:15:00,4,1:25:00,11:40:00,4,BA473,BA,British Airways,490,,789
6589,BCN,LHR,13:00:00,1,1:20:00,14:20:00,1,BA485,BA,British Airways,510,,
6590,BCN,LHR,20:35:00,1,1:15:00,21:50:00,1,BA487,BA,British Airways,528,,826
6591,BCN,LHR,17:00:00,1,1:15:00,18:15:00,1,BA407,BA,British Airways,528,,826
6592,BCN,LHR,10:30:00,1,1:25:00,11:55:00,1,BA473,BA,British Airways,528,,
6593,BCN,LHR,10:10:00,2,1:25:00,11:35:00,2,BA473,BA,British Airways,528,,826
6594,BCN,LHR,7:10:00,1,1:25:00,8:35:00,1,BA477,BA,British Airways,625,,
6595,BCN,LHR,20:35:00,0,1:15:00,21:50:00,0,BA487,BA,British Airways,635,,
6596,BCN,LHR,16:45:00,2,1:15:00,18:00:00,2,BA407,BA,British Airways,643,,933
6597,BCN,LHR,13:00:00,4,1:20:00,14:20:00,4,BA485,BA,British Airways,662,,
6598,BCN,CDG,7:20:00,2,2:00:00,9:20:00,2,VY8242,VY,Vueling Airlines,62,,
6599,BCN,CDG,20:25:00,1,2:00:00,22:25:00,1,VY8246,VY,Vueling Airlines,62,,
6600,BCN,CDG,7:30:00,3,2:00:00,9:30:00,3,VY8242,VY,Vueling Airlines,67,,
6601,BCN,CDG,18:00:00,1,2:05:00,20:05:00,1,U23922,U2,EasyJet,68,,
6602,BCN,CDG,11:30:00,2,2:00:00,13:30:00,2,VY8244,VY,Vueling Airlines,78,,
6603,BCN,CDG,20:25:00,2,2:00:00,22:25:00,2,VY8246,VY,Vueling Airlines,78,,
6604,BCN,CDG,7:20:00,1,2:00:00,9:20:00,1,VY8242,VY,Vueling Airlines,78,,
6605,BCN,CDG,13:00:00,2,2:05:00,15:05:00,2,U23920,U2,EasyJet,82,,
6606,BCN,CDG,18:00:00,2,2:05:00,20:05:00,2,U23922,U2,EasyJet,82,,
6607,BCN,CDG,7:20:00,4,2:00:00,9:20:00,4,VY8242,VY,Vueling Airlines,89,,
6608,BCN,CDG,20:25:00,3,2:00:00,22:25:00,3,VY8246,VY,Vueling Airlines,89,,
6609,BCN,CDG,11:25:00,3,2:00:00,13:25:00,3,VY8244,VY,Vueling Airlines,89,,
6610,BCN,CDG,13:00:00,1,2:05:00,15:05:00,1,U23920,U2,EasyJet,92,,
6611,BCN,CDG,13:00:00,3,2:05:00,15:05:00,3,U23920,U2,EasyJet,92,,
6612,BCN,CDG,18:00:00,3,2:05:00,20:05:00,3,U23922,U2,EasyJet,98,,
6613,BCN,CDG,18:00:00,0,2:05:00,20:05:00,0,U23922,U2,EasyJet,100,,
6614,BCN,CDG,20:25:00,0,2:00:00,22:25:00,0,VY8246,VY,Vueling Airlines,101,,
6615,BCN,CDG,11:40:00,1,2:00:00,13:40:00,1,VY8244,VY,Vueling Airlines,101,,
6616,BCN,CDG,7:20:00,2,2:00:00,9:20:00,2,IB5820,IB,Iberia Airways,107,,
6617,BCN,CDG,20:25:00,1,2:00:00,22:25:00,1,IB5824,IB,Iberia Airways,107,,
6618,BCN,CDG,7:20:00,0,2:00:00,9:20:00,0,VY8242,VY,Vueling Airlines,112,,
6619,BCN,CDG,11:25:00,4,2:00:00,13:25:00,4,VY8244,VY,Vueling Airlines,123,,
6620,BCN,CDG,11:25:00,0,2:00:00,13:25:00,0,VY8244,VY,Vueling Airlines,123,,
6621,BCN,CDG,11:30:00,2,2:00:00,13:30:00,2,IB5822,IB,Iberia Airways,124,,
